timestamp,ema50_dist_eth_btc_15m,ema200_dist_eth_btc_15m,upper_bb_dist_eth_btc_15m,lower_bb_dist_eth_btc_15m,width_bb_eth_btc_15m,rsi_eth_btc_15m,stoch_rsi_fastk_eth_btc_15m,stoch_rsi_fastd_eth_btc_15m,kijun_dist_eth_btc_15m,tenkan_dist_eth_btc_15m
2019-02-08 03:30:00,0.0038231712470748747,,0.19569093438478458,-0.2386345221264019,0.4344187340062965,51.24329843877046,100.0,60.98553741972936,8.533411412583769,8.712343028173585
2019-02-08 03:45:00,0.3959988261118319,,0.6387890424027098,0.0909662902990549,0.5458311361917026,38.72417916854031,0.0,33.33333333333331,8.976578577728421,9.156240812726612
2019-02-08 04:00:00,0.15413604470748687,,0.3886829509233136,-0.1556700781842557,0.5437195608234138,46.788202840401944,64.41366599196387,54.8045553306546,8.720873390907613,8.9001140622454
2019-02-08 04:15:00,0.05723490856224256,,0.2865378852842104,-0.2526771051839849,0.5391237147204404,49.66170384113916,87.36656658114715,50.593410857703645,8.618219704369334,8.797291137591978
2019-02-08 04:30:00,-0.07628816816394046,,0.15826063247834643,-0.3894350374725408,0.5483294686441608,53.5720807700842,100.0,83.92674419103697,8.469892053583061,8.648718949148137
2019-02-08 04:45:00,-0.10450142065563384,,0.13564322897818837,-0.42394850103183446,0.5603995607491337,54.4787925877994,100.0,95.78885552704902,8.434635636741849,8.613404407462788
2019-02-08 05:00:00,-0.10976125364698941,,0.10224670291871796,-0.42139909656175867,0.524482749104474,54.76420850387359,99.99999999999999,99.99999999999999,8.424063180473862,8.602814521108915
2019-02-08 05:15:00,-0.0929786883233974,,0.09683157913051854,-0.3991231442207699,0.496705472724971,54.275564934937016,90.4234566897052,96.80781889656839,8.438160247033966,8.616934828538936
2019-02-08 05:30:00,-0.11428657408946163,,0.08504170504279873,-0.42982446915421635,0.515755291872711,55.13773170367157,100.0,96.80781889656839,8.40996977870212,8.588697884509156
2019-02-08 05:45:00,-0.019280086838757704,,0.18145277454828523,-0.335954465935262,0.5178072509639775,51.357329088901814,0.0,63.474485563235056,8.512230028623469,8.691126723913612
2019-02-08 06:00:00,-0.04975893618732741,,0.15775508976179076,-0.3681342274350241,0.5264430804032684,52.56507089680474,31.947438698311355,43.98247956610377,8.476946088313731,8.655784613383632
2019-02-08 06:15:00,-0.08526348149265894,,0.13406542284972733,-0.39864320351676863,0.5334142741906953,54.039774584671505,70.95660883551328,34.30134917794153,8.434635636741849,8.613404407462788
2019-02-08 06:30:00,-0.2780916092554486,,-0.019051614740683842,-0.6037386152376367,0.5865133744938816,60.91060791371359,100.0,67.63468251127487,8.213046157838399,8.391449609134272
2019-02-08 06:45:00,-0.3137808127840591,,-0.00924389869096931,-0.6709532223051151,0.6639674674129871,62.35367091159097,100.0,90.31886961183777,8.160420178965122,8.338736869407338
2019-02-08 07:00:00,-0.24865807990198663,,0.08361062823138976,-0.6139898412589995,0.6994553523871244,59.66529193718283,72.53561315870306,90.84520438623436,8.220066824536932,8.39848185032601
2019-02-08 07:15:00,-0.198473414062994,,0.15095179603203945,-0.5731624794876766,0.7256461533113994,57.61942903023414,43.05627956860748,71.86396424243685,8.265723372493028,8.444213669111434
2019-02-08 07:30:00,-0.20624673808040672,,0.16051694691068263,-0.58006333063505,0.742137082191039,58.21291191952497,12.535964662640792,42.70928579665045,8.248158603458911,8.42661994224343
