timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-07 02:30:00,,,0.07776279232223349,-1.039104418965775,1.1222615952253674,67.4978025377444,85.85522487162976,66.93865802623621,3.0706243602866,3.712306117628539
2019-02-07 02:45:00,,,0.2045887831735982,-0.9476350364238773,1.1565205609455667,64.33046917657019,21.62051965174459,66.53934528426433,3.1518398865337804,3.794027263415023
2019-02-07 03:00:00,,,0.2392137609823486,-0.9105556568139606,1.1536418583578179,64.3304691765702,23.46427393958456,43.64667282098628,3.1518398865337804,3.794027263415023
2019-02-07 03:15:00,,,0.27214401341768557,-0.8364122772682281,1.1116927553910279,63.637811361879926,0.0,15.02826453044303,3.1680983529040807,3.8103869493261833
2019-02-07 03:30:00,,,0.2525375059652113,-0.7639235275552769,1.0190667158883486,64.05461342644175,10.798005631929321,11.420759857171271,3.1518398865337804,3.794027263415023
2019-02-07 03:45:00,,,0.28360919322303335,-0.7068103911109569,0.9925197620952276,63.27354923862284,0.0,3.5993352106430847,3.1680983529040807,3.8103869493261833
2019-02-07 04:00:00,,,0.28594335324017006,-0.6476739860717506,0.9353089888741244,63.27354923862284,0.0,3.5993352106430847,3.1680983529040807,3.8103869493261833
2019-02-07 04:15:00,,,0.2458104297634156,-0.6223662829223819,0.8698143811677408,64.52765896942788,100.0,33.33333333333331,3.127461792973052,3.769497400346622
2019-02-07 04:30:00,-0.3919121712345319,,0.4856642001337841,-0.30953277291631,0.7944972933391112,51.92501127412218,0.0,33.33333333333331,3.3962562198878388,4.039965247610766
2019-02-07 04:45:00,-0.6178146670312579,,0.23226131216207424,-0.51115519067777,0.744454622024419,60.06915000757118,64.62244228633462,54.87414742877818,3.1355865437642905,3.777672733002446
2019-02-07 05:00:00,-0.7363031331561909,,0.052372646269693846,-0.5471807016504404,0.6010403459440397,63.97177761840561,95.58917011359983,53.40387079997813,2.9814348646947764,3.622561359345511
2019-02-07 05:15:00,-0.59475896885538,,0.16674462307202376,-0.3849063935689956,0.552253419559882,59.063907358541016,56.64600214983374,72.28587151658938,3.103095219343155,3.7449791289281054
2019-02-07 05:30:00,-0.5187519534453289,,0.21357702908109122,-0.29159121347828165,0.5053653708955462,56.8711619000187,41.05791118164771,64.43102781502708,3.1599684791174143,3.8022064617809326
2019-02-07 05:45:00,-0.4682715733753673,,0.23759698432945786,-0.23129082005391988,0.4688730204319247,55.60089648277985,0.0,32.5679711104938,3.192495664512074,3.8349361500867207
2019-02-07 06:00:00,-0.3820167847779943,,0.28075991306593107,-0.11037259745501071,0.3907995740691171,52.746194935281665,0.0,13.685970393882554,3.2657568825431804,3.9086534669085626
2019-02-07 06:15:00,-0.3292708213428641,,0.3057392087760791,-0.046111683523553104,0.35139473357430445,51.174231555211044,0.0,-1.6579330501069005e-14,3.3065025252525304,3.94965277777779
2019-02-07 06:30:00,-0.2180165898473918,,0.4260122439027958,0.021100482220881567,0.40400857480560576,47.23280818420362,0.0,-1.6579330501069005e-14,3.4125918318982595,4.0564025594438835
2019-02-07 06:45:00,-0.262449925434205,,0.3741066896662426,-0.05593204889570158,0.4293556881028208,49.48875671473091,26.958947492357655,8.986315830785868,3.3554397599873775,3.9988946786672974
2019-02-07 07:00:00,-0.18401868147351896,,0.45762910049391703,-0.00965564706896238,0.4662404308831338,46.72293324706344,0.0,8.986315830785868,3.42893260646282,4.072845065971409
2019-02-07 07:15:00,-0.09338316404645663,,0.5509795770281434,0.027068817721143112,0.5224008943151368,43.52141638315935,0.0,8.986315830785868,3.518899256681962,4.16337181717541
2019-02-07 07:30:00,0.024270738916465362,,0.6882411827471957,0.07258535513574582,0.6133226668054934,39.54243122492188,0.0,-1.6579330501069005e-14,3.641833584039267,4.287071490776673
